ID_Bien,ID_Adresse,Type local,Nombre pieces principales,Surface Carrez
16996,16996,Appartement,2,35.02
16997,16997,Maison,4,78.87
16998,16998,Appartement,1,34.48
16999,16999,Appartement,5,103.27
17000,17000,Appartement,3,64.29
17001,17001,Appartement,2,41.34
17002,17002,Appartement,4,119.4
17003,17003,Appartement,2,53.2
17004,17004,Appartement,5,119.62
17005,17005,Appartement,2,49.81
17006,17006,Appartement,3,73.62
17007,17007,Appartement,2,47.03
17008,17008,Appartement,2,51.69
17009,17009,Appartement,3,53.8
17010,17010,Appartement,3,59.88
17011,17011,Appartement,3,64.3
17012,17012,Appartement,4,113.62
17013,17013,Appartement,3,69.18
17014,17014,Appartement,4,87.03
17015,17015,Appartement,3,86.15
17016,17016,Appartement,3,75.09
17017,17017,Appartement,5,117.61
17018,17018,Appartement,7,222.85
17019,17019,Appartement,1,35.37
17020,17020,Appartement,4,59.14
17021,17021,Appartement,3,58
17022,17022,Appartement,4,86.24
17023,17023,Appartement,1,20.59
17024,17024,Maison,3,21.04
17025,17025,Appartement,2,46.92
17026,17026,Appartement,2,43.79
17027,17027,Appartement,2,57.3
17028,17028,Appartement,3,72.3
17029,17029,Appartement,3,38.5
17030,17030,Appartement,1,23.54
17031,17031,Appartement,1,93.04
17032,17032,Appartement,2,43.65
17033,17033,Appartement,1,33.72
17034,17034,Appartement,3,60.7
17035,17035,Appartement,3,94.46
17036,17036,Appartement,2,36.22
17037,17037,Appartement,1,20.71
17038,17038,Maison,3,65.35
17039,17039,Appartement,2,56.92
17040,17040,Appartement,3,67.05
17041,17041,Appartement,3,74.75
17042,17042,Appartement,3,65.82
17043,17043,Appartement,2,45.11
17044,17044,Appartement,3,65.11
17045,17045,Appartement,2,49.1
17046,17046,Appartement,2,70.52
17047,17047,Appartement,5,121.37
17048,17048,Appartement,1,16.6
17049,17049,Appartement,3,86.77
17050,17050,Appartement,2,59.15
17051,17051,Appartement,2,68
17052,17052,Appartement,3,75.33
17053,17053,Appartement,2,36.6
17054,17054,Maison,2,54.75
17055,17055,Appartement,3,56.02
17056,17056,Maison,5,140.2
17057,17057,Appartement,0,20.95
17058,17058,Appartement,3,82.1
17059,17059,Maison,5,90.08
17060,17060,Appartement,1,36.1
17061,17061,Appartement,4,83.41
17062,17062,Appartement,2,42.37
17063,17063,Appartement,2,55.04
17064,17064,Appartement,4,93.82
17065,17065,Appartement,3,87.4
17066,17066,Appartement,1,49.7
17067,17067,Appartement,4,83.51
17068,17068,Appartement,4,82.24
17069,17069,Appartement,3,101.53
17070,17070,Appartement,4,77.53
17071,17071,Appartement,9,328.35
17072,17072,Appartement,4,14.59
17073,17073,Appartement,4,74.48
17074,17074,Appartement,2,45.1
17075,17075,Appartement,2,45.99
17076,17076,Appartement,4,66.66
17077,17077,Appartement,1,21.34
17078,17078,Appartement,1,18.2
17079,17079,Appartement,2,41.26
17080,17080,Appartement,2,27.97
17081,17081,Appartement,3,62.69
17082,17082,Appartement,2,45.87
17083,17083,Appartement,1,35
17084,17084,Appartement,1,26.74
17085,17085,Appartement,2,57.26
17086,17086,Appartement,3,33.7
17087,17087,Appartement,2,30.86
17088,17088,Appartement,1,31.12
17089,17089,Appartement,2,40.3
17090,17090,Appartement,3,63.87
17091,17091,Appartement,3,39.66
17092,17092,Appartement,1,34.56
17093,17093,Appartement,2,45.3
17094,17094,Appartement,2,43.01
17095,17095,Appartement,1,13.66
17096,17096,Appartement,2,44.4
17097,17097,Appartement,1,26.16
17098,17098,Appartement,1,29.45
17099,17099,Appartement,1,13.24
17100,17100,Appartement,2,45
17101,17101,Appartement,4,82.04
17102,17102,Appartement,3,60.09
17103,17103,Appartement,3,60.2
17104,17104,Appartement,2,41.17
17105,17105,Appartement,3,74.09
17106,17106,Appartement,3,91.06
17107,17107,Appartement,2,48.95
17108,17108,Appartement,2,52
17109,17109,Appartement,1,17.46
17110,17110,Appartement,4,77.94
17111,17111,Appartement,2,50.64
17112,17112,Appartement,1,22.67
17113,17113,Appartement,3,66.68
17114,17114,Maison,5,124.52
17115,17115,Appartement,3,77.33
17116,17116,Appartement,3,58.43
17117,17117,Appartement,3,60.41
17118,17118,Maison,3,55.04
17119,17119,Appartement,4,83.78
17120,17120,Maison,4,73.77
17121,17121,Appartement,3,73.74
17122,17122,Appartement,2,54.02
17123,17123,Appartement,2,59.73
17124,17124,Maison,4,146.64
17125,17125,Appartement,4,60.86
17126,17126,Appartement,4,71.51
17127,17127,Appartement,3,91.2
17128,17128,Appartement,4,90.6
17129,17129,Appartement,4,126.14
17130,17130,Appartement,7,216.54
17131,17131,Appartement,1,39.11
17132,17132,Appartement,1,33.48
17133,17133,Appartement,1,18.7
17134,17134,Appartement,1,17.3
17135,17135,Maison,4,108.53
17136,17136,Appartement,3,60.19
17137,17137,Appartement,1,34.02
17138,17138,Appartement,1,18.19
17139,17139,Appartement,2,38.09
17140,17140,Appartement,5,98
17141,17141,Appartement,1,34.55
17142,17142,Appartement,1,14.02
17143,17143,Appartement,5,90.81
17144,17144,Appartement,3,34.82
17145,17145,Appartement,1,20.21
17146,17146,Appartement,3,65.72
17147,17147,Appartement,1,34.1
17148,17148,Appartement,4,97.46
17149,17149,Appartement,4,113.94
17150,17150,Appartement,3,67.02
17151,17151,Appartement,2,33.12
17152,17152,Appartement,1,29.57
17153,17153,Appartement,1,14.54
17154,17154,Appartement,2,31.03
17155,17155,Appartement,1,31.13
17156,17156,Appartement,2,40.57
17157,17157,Appartement,3,64.53
17158,17158,Appartement,2,15.6
17159,17159,Appartement,1,27.11
17160,17160,Appartement,1,18.63
17161,17161,Appartement,2,51.92
17162,17162,Appartement,5,122.23
17163,17163,Appartement,1,13.53
17164,17164,Appartement,3,67.82
17165,17165,Appartement,3,51.24
17166,17166,Appartement,2,35.04
17167,17167,Maison,2,35
17168,17168,Maison,4,78
17169,17169,Appartement,1,53.76
17170,17170,Appartement,2,27.5
17171,17171,Appartement,4,87.72
17172,17172,Appartement,3,72.15
17173,17173,Appartement,3,70.32
17174,17174,Appartement,3,57.05
17175,17175,Appartement,2,49.87
17176,17176,Appartement,3,60.42
17177,17177,Appartement,4,108.02
17178,17178,Appartement,1,23.52
17179,17179,Appartement,3,62.61
17180,17180,Appartement,1,19.29
17181,17181,Appartement,1,18.33
17182,17182,Appartement,3,71.98
17183,17183,Appartement,2,49.91
17184,17184,Appartement,3,61.79
17185,17185,Appartement,2,42.87
17186,17186,Appartement,4,39.61
17187,17187,Appartement,3,61.85
17188,17188,Appartement,2,30.68
17189,17189,Appartement,1,16.78
17190,17190,Appartement,3,47.32
17191,17191,Appartement,2,46.06
17192,17192,Appartement,3,80.16
17193,17193,Maison,4,83.09
17194,17194,Appartement,1,33.8
17195,17195,Maison,4,99.74
17196,17196,Appartement,3,99.74
17197,17197,Appartement,2,67.17
17198,17198,Appartement,4,114.17
17199,17199,Appartement,3,66.25
17200,17200,Appartement,5,42.47
17201,17201,Appartement,4,59.5
17202,17202,Appartement,4,45.85
17203,17203,Appartement,1,38.89
17204,17204,Appartement,2,54.15
17205,17205,Appartement,3,79.25
17206,17206,Appartement,2,55.32
17207,17207,Appartement,4,106.2
17208,17208,Appartement,3,2.1
17209,17209,Appartement,2,31.22
17210,17210,Appartement,1,27.19
17211,17211,Appartement,2,53.98
17212,17212,Appartement,1,23.01
17213,17213,Appartement,2,37.4
17214,17214,Appartement,1,34.84
17215,17215,Appartement,2,24.64
17216,17216,Appartement,2,37
17217,17217,Maison,4,79.4
17218,17218,Appartement,3,66.15
17219,17219,Appartement,2,42.85
17220,17220,Appartement,1,21.36
17221,17221,Appartement,2,42.69
17222,17222,Appartement,2,39.23
17223,17223,Appartement,3,44.32
17224,17224,Appartement,2,49.91
17225,17225,Appartement,1,17.08
17226,17226,Appartement,3,63.29
17227,17227,Appartement,5,79.41
17228,17228,Appartement,4,66.08
17229,17229,Appartement,2,36.09
17230,17230,Maison,4,78.3
17231,17231,Appartement,3,57.55
17232,17232,Appartement,3,66.27
17233,17233,Appartement,1,23.18
17234,17234,Appartement,5,87.48
17235,17235,Maison,4,90.59
17236,17236,Appartement,1,23.75
17237,17237,Appartement,2,28.05
17238,17238,Appartement,2,64.04
17239,17239,Appartement,1,37.02
17240,17240,Appartement,1,13.88
17241,17241,Appartement,1,23.01
17242,17242,Appartement,1,30.4
17243,17243,Appartement,1,32.29
17244,17244,Appartement,1,36.21
17245,17245,Appartement,4,84.7
17246,17246,Appartement,3,70.61
17247,17247,Appartement,1,32.67
17248,17248,Appartement,1,27.32
17249,17249,Appartement,2,35.6
17250,17250,Appartement,1,19.71
17251,17251,Appartement,2,41.46
17252,17252,Appartement,2,44.66
17253,17253,Maison,3,40.16
17254,17254,Appartement,3,36.34
17255,17255,Appartement,5,76.36
17256,17256,Appartement,2,51
17257,17257,Appartement,3,60.4
17258,17258,Appartement,3,64.95
17259,17259,Appartement,4,84.08
17260,17260,Appartement,3,61.45
17261,17261,Appartement,3,60.5
17262,17262,Appartement,2,47.19
17263,17263,Appartement,2,47.14
17264,17264,Appartement,4,63.09
17265,17265,Appartement,3,43.9
17266,17266,Appartement,4,109.35
17267,17267,Appartement,3,71.6
17268,17268,Appartement,1,23.2
17269,17269,Appartement,3,56.87
17270,17270,Appartement,2,38.33
17271,17271,Appartement,3,56.06
17272,17272,Appartement,2,63.2
17273,17273,Appartement,2,60.13
17274,17274,Maison,6,109.23
17275,17275,Appartement,3,38.83
17276,17276,Appartement,3,77.52
17277,17277,Maison,5,107.58
17278,17278,Maison,4,82.84
17279,17279,Appartement,3,72.75
17280,17280,Appartement,4,77.28
17281,17281,Appartement,4,102.11
17282,17282,Appartement,2,40.25
17283,17283,Appartement,4,91.58
17284,17284,Maison,4,101.37
17285,17285,Appartement,3,83.75
17286,17286,Appartement,3,70.31
17287,17287,Appartement,6,221.56
17288,17288,Appartement,6,194.9
17289,17289,Appartement,2,39.01
17290,17290,Appartement,1,27.07
17291,17291,Appartement,2,19.69
17292,17292,Appartement,2,37.81
17293,17293,Appartement,1,16.52
17294,17294,Appartement,3,53.81
17295,17295,Appartement,3,62.62
17296,17296,Appartement,2,35.6
17297,17297,Appartement,2,26.08
17298,17298,Appartement,2,50.08
17299,17299,Appartement,2,44.3
17300,17300,Appartement,2,37.91
17301,17301,Appartement,4,37.89
17302,17302,Appartement,1,16.46
17303,17303,Appartement,1,22.79
17304,17304,Appartement,2,39.96
17305,17305,Appartement,2,56.83
17306,17306,Appartement,1,13.59
17307,17307,Appartement,2,59.14
17308,17308,Appartement,5,80
17309,17309,Appartement,4,64.17
17310,17310,Appartement,1,47.29
17311,17311,Appartement,1,19.03
17312,17312,Appartement,3,69.47
17313,17313,Appartement,2,32.93
17314,17314,Appartement,1,19.46
17315,17315,Appartement,2,45.27
17316,17316,Appartement,3,63.8
17317,17317,Appartement,2,45.3
17318,17318,Appartement,2,31.06
17319,17319,Appartement,3,62.92
17320,17320,Appartement,1,18.11
17321,17321,Appartement,1,19.92
17322,17322,Appartement,1,19.97
17323,17323,Appartement,4,84.33
17324,17324,Appartement,2,44.39
17325,17325,Appartement,1,27.72
17326,17326,Appartement,2,38.02
17327,17327,Appartement,2,37
17328,17328,Maison,6,165.29
17329,17329,Appartement,3,29.23
17330,17330,Appartement,2,26.52
17331,17331,Appartement,1,28.6
17332,17332,Appartement,1,35.35
17333,17333,Appartement,1,19.24
17334,17334,Appartement,3,48.05
17335,17335,Appartement,1,17.86
17336,17336,Appartement,1,20.85
17337,17337,Appartement,3,64.92
17338,17338,Appartement,3,60.63
17339,17339,Appartement,4,85.09
17340,17340,Appartement,1,20.4
17341,17341,Appartement,2,37.91
17342,17342,Appartement,1,34.41
17343,17343,Appartement,3,74.46
17344,17344,Appartement,2,51.04
17345,17345,Appartement,1,28.38
17346,17346,Appartement,2,32
17347,17347,Appartement,4,82.89
17348,17348,Appartement,1,20.02
17349,17349,Appartement,3,56.61
17350,17350,Maison,3,53.51
17351,17351,Appartement,2,35.55
17352,17352,Appartement,3,68.21
17353,17353,Appartement,3,66.27
17354,17354,Appartement,1,15.28
17355,17355,Appartement,2,51.94
17356,17356,Appartement,3,41.23
17357,17357,Appartement,1,39.7
17358,17358,Appartement,3,77.81
17359,17359,Appartement,3,62.7
17360,17360,Appartement,1,25.1
17361,17361,Appartement,3,65.74
17362,17362,Appartement,3,85
17363,17363,Appartement,4,64.82
17364,17364,Appartement,4,72.37
17365,17365,Appartement,3,74.03
17366,17366,Appartement,2,39.02
17367,17367,Maison,3,58.62
17368,17368,Appartement,1,20.83
17369,17369,Appartement,3,63.21
17370,17370,Appartement,2,40.43
17371,17371,Appartement,3,71.43
17372,17372,Appartement,1,16.65
17373,17373,Appartement,2,57.12
17374,17374,Appartement,3,102.32
17375,17375,Appartement,4,84.11
17376,17376,Appartement,3,65.15
17377,17377,Appartement,3,53.5
17378,17378,Appartement,4,36.74
17379,17379,Appartement,3,82.31
17380,17380,Appartement,2,99.36
17381,17381,Appartement,2,46.57
17382,17382,Appartement,4,92.13
17383,17383,Appartement,4,76.15
17384,17384,Appartement,2,50.91
17385,17385,Appartement,5,106.11
17386,17386,Appartement,3,66.46
17387,17387,Appartement,4,83.04
17388,17388,Appartement,2,31.81
17389,17389,Appartement,3,64.59
17390,17390,Appartement,1,42.41
17391,17391,Appartement,4,95.7
17392,17392,Appartement,3,64.11
17393,17393,Appartement,3,66.1
17394,17394,Appartement,4,90.01
17395,17395,Appartement,4,96.4
17396,17396,Appartement,2,50.17
17397,17397,Appartement,3,62.81
17398,17398,Appartement,4,96.14
17399,17399,Appartement,3,64.8
17400,17400,Appartement,3,69.16
17401,17401,Appartement,4,82.8
17402,17402,Maison,4,92.25
17403,17403,Appartement,3,41.27
17404,17404,Appartement,3,79.8
17405,17405,Appartement,2,58.53
17406,17406,Appartement,1,20.47
17407,17407,Appartement,2,42.74
17408,17408,Appartement,5,117
17409,17409,Maison,6,105.2
17410,17410,Appartement,4,88.3
17411,17411,Appartement,4,68.04
17412,17412,Appartement,3,65.93
17413,17413,Appartement,3,71.56
17414,17414,Appartement,4,204.91
17415,17415,Appartement,3,85
17416,17416,Appartement,3,70.92
17417,17417,Maison,5,87.42
17418,17418,Appartement,3,81.67
17419,17419,Appartement,2,51.15
17420,17420,Appartement,4,79.01
17421,17421,Appartement,2,37.21
17422,17422,Appartement,2,31.71
17423,17423,Appartement,1,34.61
17424,17424,Appartement,2,44.96
17425,17425,Appartement,4,88.46
17426,17426,Appartement,4,89.93
17427,17427,Appartement,4,119.78
17428,17428,Appartement,3,56.14
17429,17429,Appartement,3,101.27
17430,17430,Appartement,4,79.97
17431,17431,Appartement,2,57.12
17432,17432,Appartement,4,92.41
17433,17433,Maison,6,175.33
17434,17434,Appartement,2,64.86
17435,17435,Appartement,5,110.22
17436,17436,Appartement,4,112.11
17437,17437,Appartement,6,162.46
17438,17438,Appartement,6,221.22
17439,17439,Appartement,4,82.14
17440,17440,Appartement,4,87.95
17441,17441,Appartement,3,80.2
17442,17442,Appartement,3,61.7
17443,17443,Appartement,1,18.76
17444,17444,Appartement,1,21.25
17445,17445,Appartement,1,14.54
17446,17446,Appartement,1,37.24
17447,17447,Appartement,1,30.84
17448,17448,Appartement,2,43.29
17449,17449,Appartement,2,36.53
17450,17450,Appartement,1,19.31
17451,17451,Appartement,3,62.16
17452,17452,Appartement,2,44.37
17453,17453,Appartement,1,17.77
17454,17454,Appartement,3,50.84
17455,17455,Appartement,2,43.95
17456,17456,Appartement,4,77.62
17457,17457,Appartement,4,86.94
17458,17458,Appartement,3,57.44
17459,17459,Appartement,3,64.5
17460,17460,Appartement,2,18.48
17461,17461,Appartement,2,46.64
17462,17462,Appartement,1,20.73
17463,17463,Appartement,2,39.46
17464,17464,Appartement,2,52.27
17465,17465,Appartement,4,66.95
17466,17466,Appartement,3,64.19
17467,17467,Appartement,2,41.25
17468,17468,Appartement,3,55.15
17469,17469,Appartement,2,40.42
17470,17470,Appartement,3,78.49
17471,17471,Maison,4,89.16
17472,17472,Appartement,3,72
17473,17473,Appartement,1,17.64
17474,17474,Maison,3,68.6
17475,17475,Appartement,4,78.23
17476,17476,Appartement,3,44.02
17477,17477,Appartement,1,48.1
17478,17478,Appartement,3,68.93
17479,17479,Appartement,3,60.85
17480,17480,Maison,4,101.37
17481,17481,Appartement,5,97.43
17482,17482,Appartement,3,74.28
17483,17483,Appartement,1,21.51
17484,17484,Appartement,4,67.7
17485,17485,Appartement,3,64.68
17486,17486,Appartement,3,61.64
17487,17487,Maison,5,99.39
17488,17488,Appartement,4,73.96
17489,17489,Appartement,3,117
17490,17490,Maison,6,118.98
17491,17491,Appartement,1,32.02
17492,17492,Appartement,1,29.66
17493,17493,Appartement,3,66.17
17494,17494,Appartement,2,40.53
17495,17495,Maison,4,80
17496,17496,Maison,4,94.27
17497,17497,Appartement,3,66.73
17498,17498,Appartement,4,76.24
17499,17499,Appartement,1,38.59
17500,17500,Appartement,1,22.2
17501,17501,Appartement,1,30.44
17502,17502,Appartement,1,26.84
17503,17503,Appartement,3,65.71
17504,17504,Appartement,2,42.68
17505,17505,Appartement,1,16.9
17506,17506,Appartement,4,61.44
17507,17507,Appartement,1,25.54
17508,17508,Appartement,1,27.39
17509,17509,Appartement,2,39
17510,17510,Appartement,1,22.63
17511,17511,Appartement,2,30.5
17512,17512,Appartement,3,56.8
17513,17513,Appartement,3,57.61
17514,17514,Appartement,4,90.28
17515,17515,Appartement,2,33.22
17516,17516,Appartement,4,80.67
17517,17517,Appartement,1,20.63
17518,17518,Appartement,2,41.75
17519,17519,Appartement,2,22.84
17520,17520,Appartement,3,58.67
17521,17521,Appartement,1,22.89
17522,17522,Appartement,2,54.01
17523,17523,Appartement,1,28.11
17524,17524,Appartement,3,61.38
17525,17525,Appartement,3,48.81
17526,17526,Appartement,2,47.96
17527,17527,Appartement,2,38.06
17528,17528,Appartement,1,26.08
17529,17529,Appartement,1,27.7
17530,17530,Appartement,3,68.66
17531,17531,Appartement,3,49.78
17532,17532,Appartement,4,74.69
17533,17533,Appartement,4,65.49
17534,17534,Appartement,2,29.19
17535,17535,Appartement,2,34
17536,17536,Appartement,1,39.8
17537,17537,Appartement,3,61.8
17538,17538,Appartement,3,59
17539,17539,Appartement,2,26.51
17540,17540,Appartement,2,34.6
17541,17541,Maison,2,37.51
17542,17542,Appartement,1,9.36
17543,17543,Appartement,2,42.72
17544,17544,Appartement,4,79.92
17545,17545,Appartement,2,36.43
17546,17546,Appartement,2,44.13
17547,17547,Appartement,3,58.74
17548,17548,Maison,4,72.52
17549,17549,Appartement,2,37.69
17550,17550,Appartement,2,27.87
17551,17551,Appartement,1,26.09
17552,17552,Appartement,4,72.57
17553,17553,Appartement,2,41.44
17554,17554,Appartement,1,21.75
17555,17555,Appartement,1,32.18
17556,17556,Appartement,2,38.64
17557,17557,Appartement,4,69.23
17558,17558,Appartement,4,77.27
17559,17559,Appartement,3,66.91
17560,17560,Appartement,2,21
17561,17561,Appartement,5,73.85
17562,17562,Appartement,4,89
17563,17563,Appartement,3,73.65
17564,17564,Appartement,1,11.83
17565,17565,Maison,4,72.97
17566,17566,Appartement,2,32.1
17567,17567,Appartement,2,30.94
17568,17568,Appartement,1,15.05
17569,17569,Appartement,3,63
17570,17570,Appartement,2,38.35
17571,17571,Appartement,2,45.77
17572,17572,Appartement,5,87.71
17573,17573,Appartement,3,66.31
17574,17574,Appartement,3,17.85
17575,17575,Appartement,2,22.15
17576,17576,Appartement,2,53.7
17577,17577,Appartement,3,60.64
17578,17578,Appartement,4,74.16
17579,17579,Appartement,3,55.09
17580,17580,Appartement,3,64.59
17581,17581,Appartement,4,75.51
17582,17582,Appartement,3,65.02
17583,17583,Appartement,3,63.84
17584,17584,Appartement,2,34.69
17585,17585,Appartement,2,51.7
17586,17586,Appartement,4,77.67
17587,17587,Appartement,3,74.09
17588,17588,Maison,4,84.87
17589,17589,Appartement,1,70
17590,17590,Appartement,4,93.25
17591,17591,Appartement,3,82.17
17592,17592,Appartement,4,85.95
17593,17593,Appartement,3,64.68
17594,17594,Appartement,2,30.85
17595,17595,Appartement,4,96.35
17596,17596,Appartement,3,59.87
17597,17597,Appartement,2,32.41
17598,17598,Maison,3,108.58
