ID,Code departement,Commune
15276,38,CHAMROUSSE
15277,93,LIVRY-GARGAN
15278,51,CHALONS EN CHAMPAGNE
15279,1,ARBENT
15280,70,VESOUL
15281,45,JARGEAU
15282,33,LE VERDON SUR MER
15283,53,MAYENNE
15284,42,ANDREZIEUX-BOUTHEON
15285,93,CLICHY SOUS BOIS
15286,22,DINAN
15287,24,BERGERAC
15288,34,MARSEILLAN
15289,65,BAGNERES-DE-BIGORRE
15290,66,PERPIGNAN
15291,44,NANTES
15292,75,PARIS 18
15293,77,AVON
15294,45,FLEURY LES AUBRAIS
15295,14,VILLERS-SUR-MER
15296,13,MARSEILLE 2EME
15297,77,COUBERT
15298,51,EPERNAY
15299,66,PERPIGNAN
15300,85,SAINT-HILAIRE-DE-RIEZ
15301,95,GROSLAY
15302,29,BREST
15303,30,NIMES
15304,39,PERRIGNY
15305,62,ARRAS
15306,60,CREVECOEUR LE GRAND
15307,87,LIMOGES
15308,47,LAYRAC
15309,59,LOOS
15310,13,MARSEILLE 4EME
15311,65,SEMEAC
15312,76,ROUEN
15313,6,VALLAURIS
15314,33,BEGLES
15315,54,VANDOEUVRE LES NANCY
15316,13,MARSEILLE 8EME
15317,91,SAVIGNY-SUR-ORGE
15318,59,MONS EN BAROEUL
15319,47,AGEN
15320,83,TOULON
15321,91,MILLY-LA-FORET
15322,33,LIBOURNE
15323,78,FONTENAY LE FLEURY
15324,13,MARSEILLE 4EME
15325,78,GUYANCOURT
15326,45,ARDON
15327,62,ARRAS
15328,38,GRENOBLE
15329,72,MAMERS
15330,70,VESOUL
15331,95,SAINT-PRIX
15332,30,SAINT-DIONISY
15333,94,CHOISY-LE-ROI
15334,6,ANTIBES
15335,72,LE MANS
15336,13,MARSEILLE 4EME
15337,14,HONFLEUR
15338,11,FLEURY D AUDE
15339,54,LUNEVILLE
15340,13,MARSEILLE 4EME
15341,56,RIANTEC
15342,5,LA SALLE
15343,6,BIOT
15344,35,LA RICHARDAIS
15345,83,LA LONDE LES MAURES
15346,77,DAMMARIE LES LYS
15347,6,NICE
15348,45,CHATEAUNEUF S LOIRE
15349,77,MELUN
15350,6,NICE
15351,77,MONTEVRAIN
15352,62,WIMEREUX
15353,77,OISSERY
15354,77,NANGIS
15355,77,SAVIGNY-LE-TEMPLE
15356,69,LYON 5EME
15357,38,ECHIROLLES
15358,14,LISIEUX
15359,14,TOURGEVILLE
15360,75,PARIS 08
15361,77,SOIGNOLLES-EN-BRIE
15362,77,ROCHETTE(LA)
15363,13,MARSEILLE 4EME
15364,1,VALSERHONE
15365,92,MALAKOFF
15366,94,THIAIS
15367,49,ANGERS
15368,3,YZEURE
15369,11,GRUISSAN
15370,92,CHATENAY-MALABRY
15371,6,CAGNES SUR MER
15372,75,PARIS 11
15373,83,LA SEYNE SUR MER
15374,92,PUTEAUX
15375,13,AIX EN PROVENCE
15376,13,MARSEILLE 1ER
15377,33,BORDEAUX
15378,34,VIAS
15379,33,CASTELNAU-DE-MEDOC
15380,34,SETE
15381,1,AMBERIEU-EN-BUGEY
15382,6,BEUIL
15383,78,JOUARS-PONTCHARTRAIN
15384,6,SAINT-CEZAIRE-SUR-SIAGNE
15385,6,MOUGINS
15386,33,BRUGES
15387,78,VOISINS-LE-BRETONNEUX
15388,33,ARCACHON
15389,73,AIX LES BAINS
15390,13,MARSEILLE 1ER
15391,77,COUPVRAY
15392,83,CARQUEIRANNE
15393,91,CHILLY MAZARIN
15394,51,REIMS
15395,59,MARCQ EN BAROEUL
15396,13,MARSEILLE 12EME
15397,91,FLEURY-MEROGIS
15398,94,FRESNES
15399,13,MARSEILLE 8EME
15400,77,OTHIS
15401,78,ESSARTS-LE-ROI (LES)
15402,66,PERPIGNAN
15403,6,VALLAURIS
15404,13,MARSEILLE 4EME
15405,60,LE PLESSIS BELLEVILLE
15406,91,SAVIGNY-SUR-ORGE
15407,38,DOMENE
15408,78,ESSARTS-LE-ROI (LES)
15409,92,COURBEVOIE
15410,64,ANGLET
15411,94,NOGENT-SUR-MARNE
15412,33,MERIGNAC
15413,75,PARIS 18
15414,91,MONTGERON
15415,42,SAINT-ETIENNE
15416,69,LYON 8EME
15417,78,SAINT-GERMAIN-EN-LAYE
15418,85,ROCHE SUR YON (LA)
15419,94,CHAMPIGNY-SUR-MARNE
15420,54,NANCY
15421,77,SAVIGNY-LE-TEMPLE
15422,94,JOINVILLE-LE-PONT
15423,92,LEVALLOIS-PERRET
15424,33,MERIGNAC
15425,42,UNIEUX
15426,83,HYERES
15427,13,CARNOUX-EN-PROVENCE
15428,60,CHANTILLY
15429,69,SAINT-PRIEST
15430,83,SANARY SUR MER
15431,1,CHEVRY
15432,78,VERSAILLES
15433,94,LIMEIL-BREVANNES
15434,6,VALLAURIS
15435,35,VEZIN-LE-COQUET
15436,34,SETE
15437,10,SAINT JULIEN LES VILLAS
15438,33,BLANQUEFORT
15439,69,VILLEURBANNE
15440,91,MASSY
15441,91,SAINT-MICHEL-SUR-ORGE
15442,92,BOIS-COLOMBES
15443,6,SAINT LAURENT DU VAR
15444,74,BONNE
15445,7,SAINT-JEAN-DE-MUZOLS
15446,91,LARDY
15447,69,LYON 5EME
15448,59,LILLE
15449,94,BRY-SUR-MARNE
15450,92,ASNIERES-SUR-SEINE
15451,6,ANTIBES
15452,91,PARAY-VIEILLE-POSTE
15453,6,CAGNES SUR MER
15454,77,POMPONNE
15455,92,RUEIL-MALMAISON
15456,34,SETE
15457,78,CHATOU
15458,77,CHAMPS-SUR-MARNE
15459,62,WIMEREUX
15460,92,RUEIL-MALMAISON
15461,83,SIX-FOURS-LES-PLAGES
15462,33,BEGLES
15463,69,VILLEURBANNE
15464,6,NICE
15465,91,JUVISY SUR ORGE
15466,75,PARIS 16
15467,93,GOURNAY SUR MARNE
15468,38,MEYLAN
15469,33,ARCACHON
15470,13,ALLAUCH
15471,75,PARIS 16
15472,69,LYON 4EME
15473,76,ROUEN
15474,6,ANTIBES
15475,83,LE REVEST LES EAUX
15476,59,LA MADELEINE
15477,69,VERNAISON
15478,34,LA GRANDE MOTTE
15479,75,PARIS 12
15480,83,SAINT-CYR-SUR-MER
15481,33,ARES
15482,83,FREJUS
15483,78,LE CHESNAY-ROCQUENCOURT
15484,92,NANTERRE
15485,77,CHELLES
15486,91,WISSOUS
15487,38,EYBENS
15488,75,PARIS 16
15489,59,MOUVAUX
15490,6,ANTIBES
15491,49,ANGERS
15492,13,MARSEILLE 4EME
15493,6,NICE
15494,33,TALENCE
15495,94,CHARENTON-LE-PONT
15496,94,VINCENNES
15497,95,MONTMAGNY
15498,92,CLAMART
15499,93,MONTREUIL
15500,13,MARSEILLE 13EME
15501,75,PARIS 07
15502,95,ERMONT
15503,92,SURESNES
15504,92,NEUILLY-SUR-SEINE
15505,75,PARIS 12
15506,75,PARIS 13
15507,6,NICE
15508,59,LA MADELEINE
15509,78,SARTROUVILLE
15510,92,BOIS-COLOMBES
15511,6,NICE
15512,75,PARIS 20
15513,59,LA MADELEINE
15514,92,MONTROUGE
15515,75,PARIS 16
15516,75,PARIS 11
15517,92,COURBEVOIE
15518,78,VERNOUILLET
15519,77,CLAYE-SOUILLY
15520,75,PARIS 17
15521,75,PARIS 16
15522,93,NOISY-LE-GRAND
15523,75,PARIS 08
15524,69,ECULLY
15525,75,PARIS 20
15526,74,ANNECY
15527,75,PARIS 14
15528,69,LYON 4EME
15529,69,VILLEURBANNE
15530,75,PARIS 10
15531,75,PARIS 18
15532,75,PARIS 10
15533,75,PARIS 18
15534,30,NIMES
15535,69,LYON 6EME
15536,75,PARIS 10
15537,94,LE PERREUX-SUR-MARNE
15538,69,VILLE SUR JARNIOUX
15539,75,PARIS 09
15540,75,PARIS 09
15541,78,TRIEL SUR SEINE
15542,75,PARIS 17
15543,94,GENTILLY
15544,92,LEVALLOIS-PERRET
15545,75,PARIS 19
15546,94,SAINT-MANDE
15547,64,SAINT-JEAN-DE-LUZ
15548,44,LA BAULE-ESCOUBLAC
15549,78,LE CHESNAY-ROCQUENCOURT
15550,75,PARIS 05
15551,75,PARIS 06
15552,69,LYON 2EME
15553,75,PARIS 05
15554,6,NICE
15555,92,SURESNES
15556,75,PARIS 11
15557,75,PARIS 10
15558,92,RUEIL-MALMAISON
15559,6,NICE
15560,75,PARIS 11
15561,94,CHARENTON-LE-PONT
15562,75,PARIS 08
15563,6,SAINT-JEAN-CAP-FERRAT
15564,75,PARIS 16
15565,75,PARIS 16
15566,75,PARIS 09
15567,75,PARIS 14
15568,75,PARIS 05
15569,75,PARIS 10
15570,75,PARIS 17
15571,75,PARIS 06
15572,75,PARIS 17
15573,75,PARIS 06
15574,47,MONFLANQUIN
15575,49,SEGRE-EN-ANJOU BLEU
15576,30,NIMES
15577,60,BEAUVAIS
15578,45,BEAUNE-LA-ROLANDE
15579,95,CERGY
15580,69,AMPLEPUIS
15581,82,CAUSSADE
15582,83,OLLIOULES
15583,91,ORSAY
15584,60,NOGENT SUR OISE
15585,13,MARSEILLE 2EME
15586,25,LA CLUSE ET MIJOUX
15587,62,BEAURAINS
15588,2A,AJACCIO
15589,49,CHEMILLE-EN-ANJOU
15590,13,AUBAGNE
15591,43,LE PUY EN VELAY
15592,38,SAINT-ETIENNE-DE-SAINT-GEOIRS
15593,44,LE POULIGUEN
15594,13,MARSEILLE 14EME
15595,95,BEAUMONT-SUR-OISE
15596,11,GRUISSAN
15597,48,MENDE
15598,92,GENNEVILLIERS
15599,83,HYERES
15600,18,BOURGES
15601,54,ESSEY LES NANCY
15602,1,SAINT-VULBAS
15603,69,VAULX EN VELIN
15604,44,NANTES
15605,47,MARMANDE
15606,38,ECHIROLLES
15607,30,CALVISSON
15608,83,LA GARDE
15609,7,VALLON PONT D'ARC
15610,7,GUILHERAND-GRANGES
15611,28,CHARTRES
15612,34,VILLENEUVE-LES-MAGUELONE
15613,30,NIMES
15614,33,TALENCE
15615,45,SAINT-JEAN-LE-BLANC
15616,85,SAINT-JEAN-DE-MONTS
15617,11,GRUISSAN
15618,64,PAU
15619,3,YZEURE
15620,85,BEAUVOIR-SUR-MER
15621,95,BEAUMONT-SUR-OISE
15622,73,TIGNES
15623,17,LA ROCHELLE
15624,91,ROINVILLE-SOUS-DOURDAN
15625,78,VIROFLAY
15626,6,SAINT-ETIENNE-DE-TINEE
15627,13,LA CIOTAT
15628,6,BIOT
15629,49,ANGERS
15630,56,CARNAC
15631,80,AMIENS
15632,42,FEURS
15633,95,BESSANCOURT
15634,30,LE GRAU DU ROI
15635,13,MARSEILLE 1ER
15636,78,PLAISIR
15637,77,VILLEPARISIS
15638,95,MONTLIGNON
15639,33,BORDEAUX
15640,6,VENCE
15641,13,MARSEILLE 9EME
15642,78,CARRIERES SUR SEINE
15643,2A,AJACCIO
15644,45,ST JEAN DE BRAYE
15645,2A,AJACCIO
15646,33,CADILLAC
15647,94,ALFORTVILLE
15648,54,GORCY
15649,13,MARSEILLE 7EME
15650,7,TOURNON-SUR-RHONE
15651,22,DINAN
15652,49,ANGERS
15653,54,LAXOU
15654,83,LA VALETTE DU VAR
15655,33,LORMONT
15656,74,ANNECY
15657,92,LE PLESSIS-ROBINSON
15658,69,CRAPONNE
15659,64,BAYONNE
15660,92,CHATENAY-MALABRY
15661,13,MARSEILLE 12EME
15662,6,MENTON
15663,92,SCEAUX
15664,7,TOURNON-SUR-RHONE
15665,93,TREMBLAY-EN-FRANCE
15666,78,SARTROUVILLE
15667,93,ROSNY-SOUS-BOIS
15668,13,MARSEILLE 9EME
15669,77,BRIE COMTE ROBERT
15670,59,VILLENEUVE-D'ASCQ
15671,44,LA BAULE-ESCOUBLAC
15672,56,QUIBERON
15673,92,MALAKOFF
15674,42,MONTBRISON
15675,35,THORIGNE-FOUILLARD
15676,1,SAINT-VULBAS
15677,77,MAGNY-LE-HONGRE
15678,91,DOURDAN
15679,75,PARIS 08
15680,91,MONTLHERY
15681,75,PARIS 17
15682,94,IVRY-SUR-SEINE
15683,77,CHELLES
15684,93,VILLEMOMBLE
15685,51,WITRY-LES-REIMS
15686,95,MONTMORENCY
15687,76,GRUCHET-LE-VALASSE
15688,35,RENNES
15689,66,TORREILLES
15690,77,COMBS LA VILLE
15691,95,MONTMORENCY
15692,78,TRAPPES
15693,77,CHAMPS-SUR-MARNE
15694,78,VOISINS-LE-BRETONNEUX
15695,77,NOISIEL
15696,33,BORDEAUX
15697,44,GUERANDE
15698,83,LE LAVANDOU
15699,6,NICE
15700,92,COLOMBES
15701,95,FRANCONVILLE LA GARENNE
15702,13,MARSEILLE 12EME
15703,38,VILLARD-BONNOT
15704,69,VILLEURBANNE
15705,33,GUJAN MESTRAS
15706,91,SAINT-PIERRE-DU-PERRAY
15707,95,MONTMORENCY
15708,78,CARRIERES SOUS POISSY
15709,78,CELLE-SAINT-CLOUD (LA)
15710,83,BORMES-LES-MIMOSAS
15711,74,CHAMONIX MONT BLANC
15712,75,PARIS 06
15713,33,ARES
15714,92,NANTERRE
15715,69,LYON 9EME
15716,6,MENTON
15717,75,PARIS 17
15718,2A,AJACCIO
15719,75,PARIS 03
15720,78,MAISONS-LAFFITTE
15721,38,GRENOBLE
15722,93,SAINT-DENIS
15723,6,MENTON
15724,92,CLICHY
15725,69,LYON 4EME
15726,13,CASSIS
15727,2A,AJACCIO
15728,92,CLAMART
15729,30,VILLENEUVE LES AVIGNON
15730,94,SAINT-MAUR-DES-FOSSES
15731,83,LE LAVANDOU
15732,78,POISSY
15733,6,SAINT-CEZAIRE-SUR-SIAGNE
15734,83,SAINT RAPHAEL
15735,78,PORT-MARLY (LE)
15736,2A,AJACCIO
15737,75,PARIS 05
15738,13,CASSIS
15739,6,NICE
15740,17,PERIGNY
15741,92,ISSY-LES-MOULINEAUX
15742,91,SAINTRY-SUR-SEINE
15743,94,CHARENTON-LE-PONT
15744,69,LYON 1ER
15745,78,VESINET (LE)
15746,69,LYON 9EME
15747,30,NIMES
15748,6,ANTIBES
15749,13,LA DESTROUSSE
15750,75,PARIS 20
15751,75,PARIS 07
15752,94,FONTENAY-SOUS-BOIS
15753,13,AUBAGNE
15754,92,ASNIERES-SUR-SEINE
15755,75,PARIS 17
15756,69,LYON 9EME
15757,92,CHATILLON
15758,83,FREJUS
15759,49,CHOLET
15760,92,NEUILLY-SUR-SEINE
15761,75,PARIS 18
15762,75,PARIS 15
15763,75,PARIS 06
15764,14,DEAUVILLE
15765,94,NOGENT-SUR-MARNE
15766,92,RUEIL-MALMAISON
15767,69,LYON 2EME
15768,94,CACHAN
15769,93,MONTREUIL
15770,44,NANTES
15771,75,PARIS 15
15772,75,PARIS 15
15773,75,PARIS 03
15774,78,VERSAILLES
15775,6,NICE
15776,75,PARIS 15
15777,92,LEVALLOIS-PERRET
15778,75,PARIS 10
15779,75,PARIS 09
15780,75,PARIS 20
15781,75,PARIS 04
15782,93,SAINT-OUEN-SUR-SEINE
15783,75,PARIS 09
15784,75,PARIS 04
15785,92,NEUILLY-SUR-SEINE
15786,75,PARIS 07
15787,62,ARRAS
15788,4,DIGNE-LES-BAINS
15789,14,VILLERS-SUR-MER
15790,19,BRIVE LA GAILLARDE
15791,33,LACANAU
15792,51,EPERNAY
15793,11,PORT-LA-NOUVELLE
15794,95,CORMEILLES-EN-PARISIS
15795,24,BERGERAC
15796,8,SEDAN
15797,87,LIMOGES
15798,6,NICE
15799,77,MEAUX
15800,91,SAVIGNY-SUR-ORGE
15801,77,CHELLES
15802,42,SAINT-ETIENNE
15803,6,VALLAURIS
15804,92,LEVALLOIS-PERRET
15805,14,HOULGATE
15806,28,CHARTRES
15807,28,DREUX
15808,77,TOURNAN-EN-BRIE
15809,45,ST JEAN DE LA RUELLE
15810,6,SAINT-VALLIER-DE-THIEY
15811,93,GAGNY
15812,33,LACANAU
15813,42,MONTBRISON
15814,93,VILLEPINTE
15815,35,BRUZ
15816,38,VILLARD-BONNOT
15817,95,TAVERNY
15818,95,TAVERNY
15819,94,LE KREMLIN-BICETRE
15820,94,CHENNEVIERES SUR MARNE
15821,91,MASSY
15822,78,SARTROUVILLE
15823,33,CARBON BLANC
15824,33,CARBON BLANC
15825,8,SEDAN
15826,69,LYON 9EME
15827,33,BEGLES
15828,45,ORLEANS
15829,93,SAINT-DENIS
15830,11,NARBONNE
15831,75,PARIS 09
15832,64,PAU
15833,93,EPINAY SUR SEINE
15834,75,PARIS 11
15835,93,ROSNY-SOUS-BOIS
15836,33,BORDEAUX
15837,71,PARAY LE MONIAL
15838,78,VELIZY VILLACOUBLAY
15839,1,CESSY
15840,33,LEGE-CAP-FERRET
15841,93,GOURNAY SUR MARNE
15842,14,TROUVILLE-SUR-MER
15843,77,CHAMPS-SUR-MARNE
15844,75,PARIS 05
15845,75,PARIS 20
15846,22,SAINT-CAST-LE-GUILDO
15847,92,ASNIERES-SUR-SEINE
15848,94,CHARENTON-LE-PONT
15849,78,VELIZY VILLACOUBLAY
15850,94,MAISONS-ALFORT
15851,92,RUEIL-MALMAISON
15852,75,PARIS 15
15853,75,PARIS 15
15854,95,SOISY SS MONTMORENCY
15855,75,PARIS 10
15856,75,PARIS 05
15857,75,PARIS 15
15858,75,PARIS 03
15859,75,PARIS 09
15860,92,NEUILLY-SUR-SEINE
15861,75,PARIS 07
15862,75,PARIS 03
15863,42,SAINT-ETIENNE
15864,53,LAVAL
15865,42,SAINT-ETIENNE
15866,36,LA CHATRE
15867,38,CHAMROUSSE
15868,73,AUSSOIS
15869,42,ROANNE
15870,16,L'ISLE D'ESPAGNAC
15871,1,HAUT-VALROMEY
15872,30,NIMES
15873,11,NARBONNE
15874,42,SAINT-CHAMOND
15875,94,VILLECRESNES
15876,82,CASTELSARRASIN
15877,33,SALLES
15878,44,NANTES
15879,73,CHAMBERY
15880,1,JUJURIEUX
15881,14,TOUQUES
15882,83,SAINT-MANDRIER-SUR-MER
15883,93,NOISY-LE-GRAND
15884,30,PONT ST ESPRIT
15885,973,CAYENNE
15886,60,CREIL
15887,38,SASSENAGE
15888,93,MONTREUIL
15889,78,MANTES-LA-JOLIE
15890,91,BRUYERES-LE-CHATEL
15891,78,SAINT-GERMAIN-EN-LAYE
15892,66,SAINT-CYPRIEN
15893,42,SAINT-ETIENNE
15894,38,GRENOBLE
15895,78,SAINT-ARNOULT-EN-YVELINES
15896,44,NANTES
15897,78,SAINT-CYR-L ECOLE
15898,75,PARIS 17
15899,74,ANNEMASSE
15900,56,SAINTE-ANNE-D'AURAY
15901,91,PALAISEAU
15902,62,NEUFCHATEL-HARDELOT
15903,78,MANTES-LA-VILLE
15904,95,ARGENTEUIL
15905,92,COLOMBES
15906,92,CHATENAY-MALABRY
15907,91,BRETIGNY SUR ORGE
15908,59,LAMBERSART
15909,76,LE HAVRE
15910,75,PARIS 15
15911,44,NANTES
15912,91,LEUVILLE-SUR-ORGE
15913,42,SAINT-CHAMOND
15914,94,LE PERREUX-SUR-MARNE
15915,83,LE BEAUSSET
15916,92,CHATENAY-MALABRY
15917,75,PARIS 20
15918,91,YERRES
15919,83,SIX-FOURS-LES-PLAGES
15920,91,SAINT-VRAIN
15921,92,LEVALLOIS-PERRET
15922,94,SUCY-EN-BRIE
15923,83,SIX-FOURS-LES-PLAGES
15924,94,ST MAURICE
15925,83,FREJUS
15926,44,NANTES
15927,38,GRENOBLE
15928,92,CLICHY
15929,38,MONTBONNOT-SAINT-MARTIN
15930,33,ARCACHON
15931,75,PARIS 18
15932,78,CHATOU
15933,17,LA ROCHELLE
15934,91,VILLEBON SUR YVETTE
15935,6,ISOLA
15936,13,MARSEILLE 9EME
15937,6,LE CANNET
15938,75,PARIS 13
15939,78,CONFLANS SAINTE HONORINE
15940,94,NOGENT-SUR-MARNE
15941,94,MAISONS-ALFORT
15942,6,ANTIBES
15943,75,PARIS 10
15944,35,RENNES
15945,75,PARIS 06
15946,75,PARIS 02
15947,75,PARIS 12
15948,94,SAINT-MANDE
15949,6,ROQUEBRUNE CAP MARTIN
15950,74,ANNECY
15951,75,PARIS 19
15952,92,NEUILLY-SUR-SEINE
15953,92,NEUILLY-SUR-SEINE
15954,75,PARIS 15
15955,75,PARIS 17
15956,75,PARIS 05
15957,75,PARIS 17
15958,75,PARIS 17
15959,34,SETE
15960,30,SAUVE
15961,18,BOURGES
15962,89,SENS
15963,60,BEAUVAIS
15964,49,SAUMUR
15965,85,SABLES-D'OLONNE (LES)
15966,14,VILLERS-SUR-MER
15967,71,AUTUN
15968,61,ALENCON
15969,11,GRUISSAN
15970,8,CHARLEVILLE-MEZIERES
15971,30,LE GRAU DU ROI
15972,76,LE HAVRE
15973,44,NANTES
15974,41,BLOIS
15975,77,TRILPORT
15976,14,TROUVILLE-SUR-MER
15977,41,BLOIS
15978,18,BOURGES
15979,14,BLONVILLE-SUR-MER
15980,44,NANTES
15981,42,SAINT-ETIENNE
15982,6,BERRE-LES-ALPES
15983,30,LE GRAU DU ROI
15984,69,LYON 9EME
15985,30,LE GRAU DU ROI
15986,11,PORT-LA-NOUVELLE
15987,54,LANEUVEVILLE-DEVANT-NANCY
15988,34,BEZIERS
15989,59,MARCQ EN BAROEUL
15990,59,MONS EN BAROEUL
15991,13,MARSEILLE 9EME
15992,45,SARAN
15993,38,LES DEUX ALPES
15994,78,BONNIERES-SUR-SEINE
15995,34,SETE
15996,95,FRANCONVILLE LA GARENNE
15997,59,ROUBAIX
15998,83,LE BEAUSSET
15999,75,PARIS 11
16000,59,VILLENEUVE-D'ASCQ
16001,87,LIMOGES
16002,83,LA SEYNE SUR MER
16003,51,EPERNAY
16004,11,GRUISSAN
16005,28,CHARTRES
16006,28,GASVILLE OISEME
16007,29,DIRINON
16008,56,AURAY
16009,22,PLOUHA
16010,91,MORIGNY-CHAMPIGNY
16011,44,NANTES
16012,93,AULNAY SOUS BOIS
16013,33,PESSAC
16014,75,PARIS 12
16015,91,ETRECHY
16016,69,CRAPONNE
16017,33,AUDENGE
16018,17,LA ROCHELLE
16019,56,CARNAC
16020,83,SAINTE MAXIME
16021,83,LA LONDE LES MAURES
16022,94,SUCY-EN-BRIE
16023,94,VILLIERS-SUR-MARNE
16024,6,ROQUEBRUNE CAP MARTIN
16025,17,CHATELAILLON-PLAGE
16026,94,LIMEIL-BREVANNES
16027,6,CAGNES SUR MER
16028,91,YERRES
16029,95,FRANCONVILLE LA GARENNE
16030,6,MENTON
16031,95,FRANCONVILLE LA GARENNE
16032,34,PRADES-LE-LEZ
16033,2A,COTI-CHIAVARI
16034,95,ARGENTEUIL
16035,69,LYON 9EME
16036,95,MONTMAGNY
16037,91,BONDOUFLE
16038,78,MAUREPAS
16039,33,GRADIGNAN
16040,93,MONTFERMEIL
16041,30,NIMES
16042,6,ROQUEBRUNE CAP MARTIN
16043,77,VILLENEUVE-SAINT-DENIS
16044,28,CHARTRES
16045,30,LE GRAU DU ROI
16046,75,PARIS 11
16047,91,VAL-SAINT-GERMAIN (LE)
16048,95,ERAGNY-SUR-OISE
16049,94,VILLECRESNES
16050,33,FLOIRAC
16051,69,LYON 9EME
16052,78,VERSAILLES
16053,78,TRAPPES
16054,95,L'ISLE-ADAM
16055,75,PARIS 09
16056,75,PARIS 02
16057,95,SOISY SS MONTMORENCY
16058,93,NOISY-LE-GRAND
16059,6,BEAULIEU SUR MER
16060,78,MONTIGNY LE BRETONNEUX
16061,6,CAGNES SUR MER
16062,93,L'ILE-SAINT-DENIS
16063,95,ARGENTEUIL
16064,35,SAINT-MALO
16065,78,GUYANCOURT
16066,33,BORDEAUX
16067,69,VILLEURBANNE
16068,75,PARIS 14
16069,75,PARIS 14
16070,6,SAINT-CEZAIRE-SUR-SIAGNE
16071,93,VILLEMOMBLE
16072,44,ST SEBASTIEN SUR LOIRE
16073,95,ECOUEN
16074,6,VILLENEUVE-LOUBET
16075,93,MONTREUIL
16076,74,LES CONTAMINES MONTJOIE
16077,75,PARIS 14
16078,75,PARIS 17
16079,75,PARIS 08
16080,92,ISSY-LES-MOULINEAUX
16081,78,VOISINS-LE-BRETONNEUX
16082,94,VILLEJUIF
16083,92,COLOMBES
16084,75,PARIS 11
16085,75,PARIS 11
16086,14,HONFLEUR
16087,75,PARIS 10
16088,92,NEUILLY-SUR-SEINE
16089,92,LEVALLOIS-PERRET
16090,77,CHESSY
16091,91,LES ULIS
16092,6,NICE
16093,75,PARIS 14
16094,94,LE KREMLIN-BICETRE
16095,75,PARIS 02
16096,78,VERSAILLES
16097,75,PARIS 13
16098,75,PARIS 15
16099,75,PARIS 05
16100,75,PARIS 06
16101,75,PARIS 09
16102,94,SAINT-MANDE
16103,13,CASSIS
16104,75,PARIS 16
16105,75,PARIS 16
16106,75,PARIS 08
16107,75,PARIS 15
16108,13,LA CIOTAT
16109,75,PARIS 18
16110,75,PARIS 19
16111,93,MONTREUIL
16112,6,NICE
16113,75,PARIS 14
16114,75,PARIS 12
16115,75,PARIS 11
16116,28,LUCE
16117,11,CARCASSONNE
16118,45,CHATEAUNEUF S LOIRE
16119,76,LE HAVRE
16120,83,SAINT RAPHAEL
16121,16,ANGOULEME
16122,39,MOIRANS-EN-MONTAGNE
16123,11,FLEURY D AUDE
16124,11,GRUISSAN
16125,28,CHARTRES
16126,88,SAINT-NABORD
16127,65,TARBES
16128,22,LANNION
16129,34,VALRAS-PLAGE
16130,93,MONTFERMEIL
16131,6,NICE
16132,91,CORBEIL ESSONNES
16133,85,SAINT-HILAIRE-DE-RIEZ
16134,93,MONTFERMEIL
16135,93,MONTFERMEIL
16136,78,POISSY
16137,95,FRANCONVILLE LA GARENNE
16138,83,CARQUEIRANNE
16139,77,AVON
16140,2A,AJACCIO
16141,83,DRAGUIGNAN
16142,78,LOUVECIENNES
16143,95,ENGHIEN LES BAINS
16144,92,RUEIL-MALMAISON
16145,54,TOUL
16146,33,GUJAN MESTRAS
16147,83,LA FARLEDE
16148,92,COURBEVOIE
16149,76,ROUEN
16150,38,BRIE-ET-ANGONNES
16151,95,ASNIERES-SUR-OISE
16152,69,VILLEURBANNE
16153,80,AMIENS
16154,83,CARQUEIRANNE
16155,2A,AJACCIO
16156,92,ANTONY
16157,59,ROUBAIX
16158,78,TRAPPES
16159,69,CHASSIEU
16160,87,COUZEIX
16161,33,SAINT-ANDRE-DE-CUBZAC
16162,66,CANET EN ROUSSILLON
16163,92,COLOMBES
16164,6,ANTIBES
16165,6,BIOT
16166,7,TOURNON-SUR-RHONE
16167,78,BOIS D ARCY
16168,69,LYON 1ER
16169,38,LES DEUX ALPES
16170,83,BANDOL
16171,92,RUEIL-MALMAISON
16172,38,LA BUISSE
16173,38,POISAT
16174,75,PARIS 14
16175,6,NICE
16176,38,VOREPPE
16177,75,PARIS 18
16178,75,PARIS 19
16179,76,ROUEN
16180,75,PARIS 10
16181,75,PARIS 06
16182,78,SAINT-GERMAIN-EN-LAYE
16183,75,PARIS 16
16184,75,PARIS 18
16185,84,AVIGNON
16186,11,FLEURY D AUDE
16187,34,CAUX
16188,11,GRUISSAN
16189,39,LONS LE SAUNIER
16190,6,GORBIO
16191,83,SIX-FOURS-LES-PLAGES
16192,39,PERRIGNY
16193,74,RUMILLY
16194,69,VILLEURBANNE
16195,11,CARCASSONNE
16196,83,GRIMAUD
16197,83,BARGEMON
16198,6,ANTIBES
16199,75,PARIS 05
16200,6,CAGNES SUR MER
16201,33,HOURTIN
16202,11,LEUCATE
16203,18,BOURGES
16204,6,VALLAURIS
16205,44,BOUAYE
16206,35,RENNES
16207,35,RENNES
16208,83,LA SEYNE SUR MER
16209,44,LA BAULE-ESCOUBLAC
16210,77,FONTAINEBLEAU
16211,33,AUDENGE
16212,91,SAINT-PIERRE-DU-PERRAY
16213,69,DECINES-CHARPIEU
16214,69,VILLEFRANCHE
16215,92,ASNIERES-SUR-SEINE
16216,94,CACHAN
16217,38,SAINT-EGREVE
16218,33,LE TEICH
